date,region,product,segment,sales_rep,revenue,units_sold,discount_pct,cost,profit,profit_margin
2024-01-18,South,Product B,Startup,Rep_2,5937.39,9,20.4,3605.19,2332.2,39.28
2024-01-18,North,Product D,SMB,Rep_9,8576.71,29,17.4,4665.6,3911.11,45.6
2024-01-18,North,Product B,Enterprise,Rep_10,6334.19,33,13.0,3233.63,3100.56,48.95
2024-01-18,South,Product C,SMB,Rep_7,5139.91,28,24.9,2930.41,2209.5,42.99
2024-01-19,Central,Product B,Startup,Rep_8,3222.26,12,17.6,1793.72,1428.54,44.33
2024-01-19,South,Product A,Government,Rep_5,3937.15,14,7.5,2317.49,1619.66,41.14
2024-01-19,South,Product B,Government,Rep_9,3530.61,9,15.1,2360.11,1170.5,33.15
2024-01-19,South,Product E,Startup,Rep_2,4978.58,10,1.0,2597.82,2380.76,47.82
2024-01-19,East,Product E,SMB,Rep_7,2806.46,11,2.6,1859.76,946.7,33.73
2024-01-19,East,Product E,Enterprise,Rep_3,9004.44,22,11.6,6087.4,2917.04,32.4
2024-01-19,South,Product C,Enterprise,Rep_5,12813.37,21,18.6,6535.9,6277.47,48.99
2024-01-19,West,Product D,Startup,Rep_3,8582.7,25,15.3,4880.9,3701.8,43.13
2024-01-19,East,Product A,Government,Rep_10,3170.63,17,2.6,1697.75,1472.88,46.45
2024-01-19,South,Product E,Startup,Rep_6,3932.84,8,20.9,1776.2,2156.64,54.84
2024-01-19,North,Product C,Government,Rep_5,11552.61,19,12.1,6313.35,5239.26,45.35
2024-01-19,Central,Product D,Startup,Rep_2,3836.06,18,11.4,1767.22,2068.84,53.93
2024-01-19,Central,Product B,SMB,Rep_6,7407.11,16,21.8,3550.49,3856.62,52.07
2024-01-19,East,Product C,SMB,Rep_5,13888.95,35,3.0,9037.68,4851.27,34.93
2024-01-19,South,Product C,SMB,Rep_5,3322.37,6,7.8,1576.55,1745.82,52.55
2024-01-20,North,Product A,Enterprise,Rep_1,7291.65,14,21.6,4234.11,3057.54,41.93
2024-01-20,North,Product B,SMB,Rep_6,6057.5,10,17.8,3665.19,2392.31,39.49
2024-01-20,South,Product D,Government,Rep_2,2735.8,7,2.6,1433.53,1302.27,47.6
2024-01-20,Central,Product C,SMB,Rep_10,2112.84,4,7.0,1187.66,925.18,43.79
2024-01-20,East,Product A,Enterprise,Rep_4,1916.76,3,13.4,1185.96,730.8,38.13
2024-01-20,South,Product E,Enterprise,Rep_7,3512.71,8,9.7,2029.8,1482.91,42.22
2024-01-20,East,Product A,SMB,Rep_10,3747.68,12,20.5,2238.08,1509.6,40.28
2024-01-20,Central,Product D,SMB,Rep_9,1456.74,3,9.6,796.18,660.56,45.35
2024-01-20,West,Product A,Enterprise,Rep_9,1596.04,9,21.7,1035.02,561.02,35.15
2024-01-20,Central,Product E,Enterprise,Rep_1,6975.69,23,4.9,4002.36,2973.33,42.62
2024-01-20,Central,Product D,Government,Rep_3,9465.72,21,1.3,5904.95,3560.77,37.62
2024-01-20,South,Product A,Government,Rep_2,2294.24,12,19.1,1333.77,960.47,41.86
2024-01-21,South,Product B,Government,Rep_7,10227.53,50,6.7,5421.93,4805.6,46.99
2024-01-21,North,Product E,Enterprise,Rep_8,1631.31,2,11.4,784.4,846.91,51.92
2024-01-21,South,Product E,Startup,Rep_3,7637.84,25,19.2,3854.62,3783.22,49.53
2024-01-21,Central,Product B,Government,Rep_4,7422.41,17,13.5,4440.97,2981.44,40.17
2024-01-21,East,Product E,Startup,Rep_6,6356.22,29,19.3,3196.11,3160.11,49.72
2024-01-21,South,Product C,Startup,Rep_9,8433.63,14,22.3,5054.91,3378.72,40.06
2024-01-21,East,Product D,SMB,Rep_9,8205.66,23,16.6,3743.02,4462.64,54.38
2024-01-21,East,Product E,Government,Rep_6,3688.45,16,10.2,1890.44,1798.01,48.75
2024-01-21,Central,Product E,Enterprise,Rep_10,4251.51,10,15.7,2066.53,2184.98,51.39
2024-01-21,North,Product B,Government,Rep_10,9014.79,19,17.2,4626.51,4388.28,48.68
2024-01-22,Central,Product A,Enterprise,Rep_9,12108.52,33,4.0,6227.4,5881.12,48.57
2024-01-22,Central,Product C,Government,Rep_5,8303.16,48,21.7,4540.2,3762.96,45.32
2024-01-22,Central,Product E,Government,Rep_6,9426.27,15,12.3,4643.77,4782.5,50.74
2024-01-22,North,Product A,Enterprise,Rep_6,5031.23,12,12.4,3263.93,1767.3,35.13
2024-01-22,East,Product D,Startup,Rep_3,8081.95,27,24.9,5318.47,2763.48,34.19
2024-01-22,East,Product D,Enterprise,Rep_9,4452.04,9,0.0,2351.02,2101.02,47.19
2024-01-22,Central,Product A,SMB,Rep_4,4602.72,9,7.3,2754.59,1848.13,40.15
2024-01-22,East,Product D,Enterprise,Rep_1,3126.83,15,17.3,1689.81,1437.02,45.96
2024-01-22,West,Product B,Startup,Rep_5,7783.67,13,20.2,4349.51,3434.16,44.12
2024-01-22,West,Product B,Startup,Rep_9,5705.65,17,23.8,3823.48,1882.17,32.99
2024-01-22,Central,Product B,Startup,Rep_8,2781.06,17,15.4,1800.71,980.35,35.25
2024-01-22,North,Product A,Government,Rep_4,4001.57,9,16.9,2265.39,1736.18,43.39
2024-01-23,South,Product A,SMB,Rep_3,3169.29,5,11.9,1677.11,1492.18,47.08
2024-01-23,South,Product B,Government,Rep_9,9606.79,16,21.2,5158.59,4448.2,46.3
2024-01-23,West,Product C,Startup,Rep_6,3811.53,9,23.5,2483.84,1327.69,34.83
2024-01-23,East,Product A,Government,Rep_7,4621.94,12,4.2,2506.0,2115.94,45.78
2024-01-23,Central,Product D,Enterprise,Rep_4,1656.93,5,6.5,989.93,667.0,40.26
2024-01-23,East,Product B,SMB,Rep_5,5776.53,27,6.6,3432.04,2344.49,40.59
2024-01-23,Central,Product C,Startup,Rep_8,2275.47,4,7.8,1042.4,1233.07,54.19
2024-01-23,West,Product B,SMB,Rep_8,1926.81,6,2.6,896.17,1030.64,53.49
2024-01-23,North,Product E,Government,Rep_2,3531.08,6,9.1,2089.95,1441.13,40.81
2024-01-23,East,Product E,Startup,Rep_3,3218.24,16,4.8,2102.91,1115.33,34.66
2024-01-23,South,Product C,Enterprise,Rep_10,10545.4,18,11.6,4956.74,5588.66,53.0
2024-01-23,Central,Product A,Enterprise,Rep_7,6216.28,22,20.4,3339.23,2877.05,46.28
2024-01-24,Central,Product E,Enterprise,Rep_10,6683.33,19,24.9,3350.83,3332.5,49.86
2024-01-24,West,Product E,Startup,Rep_8,4036.5,6,7.6,2262.02,1774.48,43.96
2024-01-24,Central,Product E,SMB,Rep_9,5321.77,11,17.5,3039.17,2282.6,42.89
2024-01-24,West,Product D,Government,Rep_5,10196.54,22,13.5,5031.81,5164.73,50.65
2024-01-24,Central,Product D,Startup,Rep_3,9491.51,27,14.1,4350.38,5141.13,54.17
2024-01-24,North,Product C,SMB,Rep_2,3651.49,11,17.4,2054.77,1596.72,43.73
2024-01-24,North,Product B,Startup,Rep_6,7542.07,12,11.0,4388.29,3153.78,41.82
2024-01-24,East,Product E,Enterprise,Rep_3,4807.64,29,13.0,2662.16,2145.48,44.63
2024-01-24,South,Product A,SMB,Rep_6,6666.47,29,5.9,4140.02,2526.45,37.9
2024-01-24,East,Product C,SMB,Rep_4,4122.94,10,24.1,2027.08,2095.86,50.83
2024-01-24,East,Product C,Government,Rep_2,15021.06,25,20.3,8366.77,6654.29,44.3
2024-01-24,South,Product C,Enterprise,Rep_5,9794.76,29,3.3,5986.48,3808.28,38.88
2024-01-25,South,Product A,Government,Rep_5,8619.45,41,18.6,3966.92,4652.53,53.98
2024-01-25,West,Product A,Government,Rep_7,3490.18,14,7.0,1903.81,1586.37,45.45
2024-01-25,South,Product D,SMB,Rep_4,8194.03,44,10.1,4025.09,4168.94,50.88
2024-01-25,Central,Product D,Enterprise,Rep_3,4096.17,8,21.9,2096.69,1999.48,48.81
2024-01-25,South,Product C,Enterprise,Rep_8,3361.54,10,12.7,1546.37,1815.17,54.0
2024-01-25,East,Product E,Startup,Rep_3,5427.34,11,20.5,3680.22,1747.12,32.19
2024-01-25,East,Product C,Government,Rep_3,12415.7,22,23.2,8250.79,4164.91,33.55
2024-01-25,South,Product A,Government,Rep_2,12317.74,28,0.1,6578.67,5739.07,46.59
2024-01-25,Central,Product E,SMB,Rep_8,5182.03,21,1.3,2918.09,2263.94,43.69
2024-01-25,East,Product D,SMB,Rep_4,5333.18,16,12.7,3123.72,2209.46,41.43
2024-01-26,Central,Product B,Startup,Rep_4,7989.23,28,19.8,4660.64,3328.59,41.66
2024-01-26,North,Product A,Startup,Rep_6,7030.26,13,21.0,4630.91,2399.35,34.13
2024-01-26,North,Product D,SMB,Rep_7,6410.62,14,0.3,3256.14,3154.48,49.21
2024-01-26,East,Product A,Enterprise,Rep_8,7904.44,23,21.0,4187.87,3716.57,47.02
2024-01-26,East,Product E,Enterprise,Rep_7,5185.73,9,12.4,3274.78,1910.95,36.85
2024-01-26,South,Product B,SMB,Rep_3,3679.88,14,1.5,1858.3,1821.58,49.5
2024-01-26,North,Product E,Enterprise,Rep_1,10432.41,28,21.1,6467.75,3964.66,38.0
2024-01-26,South,Product D,SMB,Rep_6,7737.78,15,2.3,4018.08,3719.7,48.07
2024-01-26,South,Product A,SMB,Rep_9,4725.52,21,3.9,2573.36,2152.16,45.54
2024-01-27,East,Product A,SMB,Rep_5,9796.16,45,18.5,4760.21,5035.95,51.41
2024-01-27,East,Product B,Enterprise,Rep_3,3297.57,7,0.4,1557.1,1740.47,52.78
2024-01-27,South,Product D,SMB,Rep_9,7028.97,15,8.3,4198.82,2830.15,40.26
2024-01-27,West,Product E,Enterprise,Rep_4,5076.07,12,24.3,2420.33,2655.74,52.32
2024-01-27,West,Product D,SMB,Rep_10,4477.88,11,10.2,2517.84,1960.04,43.77
2024-01-27,West,Product C,Enterprise,Rep_9,13196.69,31,11.4,7699.01,5497.68,41.66
2024-01-27,East,Product B,Government,Rep_2,8671.92,36,16.0,3981.63,4690.29,54.09
2024-01-27,North,Product D,SMB,Rep_4,4536.91,7,22.7,2794.3,1742.61,38.41
2024-01-27,East,Product D,Government,Rep_3,5518.48,9,19.5,3028.23,2490.25,45.13
2024-01-28,South,Product C,Startup,Rep_10,10914.08,23,21.6,5402.04,5512.04,50.5
2024-01-28,South,Product C,SMB,Rep_9,3761.02,16,4.0,1853.42,1907.6,50.72
2024-01-28,South,Product E,SMB,Rep_4,7062.49,29,23.5,3706.74,3355.75,47.52
2024-01-28,South,Product B,Startup,Rep_10,10667.01,28,0.7,6225.35,4441.66,41.64
2024-01-28,East,Product A,Enterprise,Rep_5,3930.99,13,4.0,2302.62,1628.37,41.42
2024-01-28,South,Product C,Startup,Rep_7,6648.9,14,16.1,3329.23,3319.67,49.93
2024-01-28,South,Product C,Enterprise,Rep_5,6627.32,11,17.3,3281.99,3345.33,50.48
2024-01-28,West,Product C,Enterprise,Rep_6,15497.58,38,20.3,10127.87,5369.71,34.65
2024-01-28,South,Product B,Government,Rep_9,7866.65,15,2.0,5178.6,2688.05,34.17
2024-01-28,Central,Product A,Startup,Rep_4,9026.78,18,8.5,5063.21,3963.57,43.91
2024-01-28,Central,Product C,Enterprise,Rep_9,10036.09,19,11.9,5035.6,5000.49,49.83
2024-01-28,South,Product A,Enterprise,Rep_8,1487.54,2,13.9,875.7,611.84,41.13
2024-01-28,East,Product E,Startup,Rep_7,7517.91,15,18.8,3673.88,3844.03,51.13
2024-01-28,Central,Product A,Startup,Rep_9,3727.07,8,21.7,1712.62,2014.45,54.05
2024-01-28,West,Product E,SMB,Rep_3,6663.18,11,0.0,3263.12,3400.06,51.03
2024-01-28,South,Product C,Startup,Rep_2,13249.19,74,18.8,7083.41,6165.78,46.54
2024-01-28,West,Product B,Startup,Rep_2,2991.6,8,22.4,1695.35,1296.25,43.33
2024-01-29,Central,Product C,Enterprise,Rep_6,8825.85,53,5.0,5639.22,3186.63,36.11
2024-01-29,South,Product C,Startup,Rep_4,13190.04,38,6.8,8139.41,5050.63,38.29
2024-01-29,South,Product B,Government,Rep_2,3956.47,7,17.4,2604.57,1351.9,34.17
2024-01-29,South,Product D,Enterprise,Rep_6,3216.81,11,19.9,1479.39,1737.42,54.01
2024-01-29,North,Product C,Government,Rep_9,5854.86,13,22.3,3126.41,2728.45,46.6
2024-01-29,North,Product B,SMB,Rep_6,3382.66,10,14.7,1741.38,1641.28,48.52
2024-01-29,Central,Product D,Enterprise,Rep_7,5913.6,18,7.0,3349.7,2563.9,43.36
2024-01-29,South,Product A,Government,Rep_1,5163.01,30,1.7,2366.89,2796.12,54.16
2024-01-29,South,Product C,Startup,Rep_9,11557.11,27,7.4,5543.19,6013.92,52.04
2024-01-29,North,Product E,Government,Rep_5,8758.67,54,6.4,4081.56,4677.11,53.4
2024-01-29,North,Product A,Government,Rep_3,8664.91,18,20.1,5727.75,2937.16,33.9
2024-01-29,South,Product A,Startup,Rep_10,6209.03,10,7.2,4062.45,2146.58,34.57
2024-01-29,North,Product B,Enterprise,Rep_1,6194.2,22,24.2,2894.3,3299.9,53.27
2024-01-29,East,Product C,Enterprise,Rep_4,3358.79,8,13.7,1541.5,1817.29,54.11
2024-01-29,West,Product A,Government,Rep_8,10321.92,51,2.9,5885.03,4436.89,42.99
2024-01-29,East,Product A,Startup,Rep_7,1607.52,5,3.3,892.66,714.86,44.47
2024-01-29,North,Product B,Enterprise,Rep_6,9078.23,45,24.1,4340.28,4737.95,52.19
2024-01-29,North,Product D,SMB,Rep_8,8917.54,18,15.4,4552.82,4364.72,48.95
2024-01-30,West,Product A,Government,Rep_6,1464.34,3,12.5,977.92,486.42,33.22
2024-01-30,East,Product B,Enterprise,Rep_1,6259.24,34,3.6,3448.24,2811.0,44.91
2024-01-30,East,Product A,Startup,Rep_6,10001.66,35,0.5,5691.33,4310.33,43.1
2024-01-30,North,Product E,Government,Rep_10,2931.7,11,5.9,1345.55,1586.15,54.1
2024-01-30,North,Product E,SMB,Rep_2,9756.03,50,19.3,6269.09,3486.94,35.74
2024-01-30,North,Product A,Enterprise,Rep_3,10543.03,29,17.7,7154.57,3388.46,32.14
2024-01-30,Central,Product B,SMB,Rep_9,7188.13,24,1.9,4408.44,2779.69,38.67
2024-01-30,East,Product E,SMB,Rep_6,3654.88,7,20.5,1769.65,1885.23,51.58
2024-01-31,East,Product B,Government,Rep_4,7020.58,16,21.4,4515.39,2505.19,35.68
2024-01-31,East,Product E,Enterprise,Rep_2,1603.96,3,14.1,990.94,613.02,38.22
2024-01-31,West,Product B,Startup,Rep_4,1628.49,4,15.4,820.31,808.18,49.63
2024-01-31,West,Product D,Government,Rep_9,2117.37,5,22.3,1075.27,1042.1,49.22
2024-01-31,North,Product E,SMB,Rep_6,2414.6,4,4.8,1509.74,904.86,37.47
2024-01-31,East,Product D,SMB,Rep_1,7242.58,14,9.6,4639.49,2603.09,35.94
2024-01-31,West,Product B,Enterprise,Rep_2,6596.21,30,20.3,3461.96,3134.25,47.52
2024-01-31,North,Product B,Government,Rep_7,2149.23,3,10.5,1257.04,892.19,41.51
2024-01-31,North,Product A,Enterprise,Rep_9,4299.42,9,18.6,2113.26,2186.16,50.85
2024-01-31,West,Product D,Government,Rep_4,7507.57,19,5.7,4767.22,2740.35,36.5
2024-01-31,South,Product E,Startup,Rep_1,5562.13,12,12.3,2513.94,3048.19,54.8
2024-01-31,East,Product C,Enterprise,Rep_9,10847.98,35,23.0,6575.16,4272.82,39.39
2024-01-31,North,Product E,SMB,Rep_1,5684.76,18,17.3,3330.27,2354.49,41.42
2024-01-31,Central,Product A,Startup,Rep_6,11346.87,39,1.9,6603.88,4742.99,41.8
2024-02-01,North,Product B,Startup,Rep_4,6112.65,19,17.5,3588.93,2523.72,41.29
2024-02-01,Central,Product E,Enterprise,Rep_8,6257.06,12,12.6,3883.47,2373.59,37.93
2024-02-01,East,Product E,SMB,Rep_7,6643.82,42,3.3,4434.49,2209.33,33.25
2024-02-01,West,Product D,Startup,Rep_10,11550.46,19,19.2,6354.54,5195.92,44.98
2024-02-01,East,Product C,Enterprise,Rep_1,7089.2,23,21.8,4393.15,2696.05,38.03
2024-02-01,North,Product C,Government,Rep_6,12500.15,59,4.4,6551.52,5948.63,47.59
2024-02-01,Central,Product B,Government,Rep_1,13296.12,75,10.6,6873.58,6422.54,48.3
2024-02-01,West,Product D,Startup,Rep_7,6639.94,27,19.9,4427.34,2212.6,33.32
2024-02-01,East,Product B,Startup,Rep_8,4986.28,23,0.0,2363.85,2622.43,52.59
2024-02-01,North,Product D,Enterprise,Rep_1,4040.39,7,2.9,2049.64,1990.75,49.27
2024-02-01,South,Product A,SMB,Rep_4,3991.57,8,0.2,2425.41,1566.16,39.24
2024-02-01,North,Product E,Government,Rep_6,7147.34,13,8.8,4673.81,2473.53,34.61
2024-02-02,North,Product E,Enterprise,Rep_8,10604.49,39,15.0,5456.65,5147.84,48.54
2024-02-02,Central,Product C,Government,Rep_2,9158.19,44,4.2,5103.26,4054.93,44.28
2024-02-02,West,Product B,Government,Rep_2,1773.79,4,21.4,813.55,960.24,54.13
2024-02-02,West,Product A,SMB,Rep_9,9815.17,29,18.0,5736.84,4078.33,41.55
2024-02-02,North,Product E,Startup,Rep_7,8387.34,15,21.8,4979.52,3407.82,40.63
2024-02-02,South,Product B,Government,Rep_5,6224.9,10,13.3,3053.51,3171.39,50.95
2024-02-02,Central,Product C,Government,Rep_7,3700.04,12,5.6,2274.43,1425.61,38.53
2024-02-02,South,Product D,SMB,Rep_7,10668.6,24,21.1,6057.43,4611.17,43.22
2024-02-02,West,Product C,SMB,Rep_8,11094.27,22,2.6,6817.71,4276.56,38.55
2024-02-02,East,Product B,Enterprise,Rep_1,3898.58,17,12.2,2594.39,1304.19,33.45
2024-02-02,East,Product B,SMB,Rep_5,6940.79,37,1.7,4682.22,2258.57,32.54
2024-02-02,South,Product A,Government,Rep_8,5240.81,13,15.2,2411.67,2829.14,53.98
2024-02-02,North,Product D,Government,Rep_6,7553.74,20,4.0,3938.52,3615.22,47.86
2024-02-02,East,Product D,Startup,Rep_9,3217.6,8,8.2,1967.76,1249.84,38.84
2024-02-03,East,Product C,Startup,Rep_1,14018.25,35,4.8,9157.05,4861.2,34.68
2024-02-03,South,Product C,Government,Rep_7,9669.3,47,6.4,5701.47,3967.83,41.04
2024-02-03,West,Product A,SMB,Rep_10,10400.11,17,4.6,6009.76,4390.35,42.21
2024-02-03,South,Product A,Startup,Rep_4,1662.85,3,19.9,788.21,874.64,52.6
2024-02-03,North,Product C,Government,Rep_9,7396.79,23,12.9,4630.27,2766.52,37.4
2024-02-03,South,Product B,Startup,Rep_6,2557.3,11,24.8,1588.31,968.99,37.89
2024-02-03,East,Product C,Enterprise,Rep_9,5861.1,14,2.7,3514.54,2346.56,40.04
2024-02-03,East,Product B,Startup,Rep_1,7600.6,30,21.1,3500.38,4100.22,53.95
2024-02-04,Central,Product C,Enterprise,Rep_1,8714.75,24,8.3,3922.81,4791.94,54.99
2024-02-04,East,Product B,Startup,Rep_8,11591.79,26,20.5,7117.19,4474.6,38.6
2024-02-04,South,Product D,Government,Rep_4,3964.41,14,24.3,2214.14,1750.27,44.15
2024-02-04,North,Product C,Enterprise,Rep_7,11860.91,40,10.4,5513.07,6347.84,53.52
2024-02-04,East,Product E,SMB,Rep_5,8688.02,21,1.9,4963.67,3724.35,42.87
2024-02-04,West,Product C,Government,Rep_8,5741.87,31,21.8,3100.23,2641.64,46.01
2024-02-04,North,Product D,Startup,Rep_2,7799.44,14,1.5,4990.06,2809.38,36.02
2024-02-04,Central,Product B,Startup,Rep_7,9975.01,17,16.9,6616.03,3358.98,33.67
2024-02-04,West,Product B,Government,Rep_9,4866.56,12,11.9,2618.0,2248.56,46.2
2024-02-04,East,Product A,SMB,Rep_4,5733.68,11,7.1,2731.13,3002.55,52.37
2024-02-04,South,Product D,Startup,Rep_1,10412.18,20,10.5,5538.22,4873.96,46.81
2024-02-05,West,Product C,SMB,Rep_10,5900.41,16,9.7,3271.68,2628.73,44.55
2024-02-05,East,Product C,Startup,Rep_1,5452.27,12,12.8,3691.6,1760.67,32.29
2024-02-05,Central,Product B,Government,Rep_6,8114.77,24,7.5,5404.38,2710.39,33.4
2024-02-05,South,Product A,Startup,Rep_8,1920.58,7,21.6,1022.42,898.16,46.77
2024-02-05,South,Product E,Enterprise,Rep_2,12973.23,35,19.3,8445.23,4528.0,34.9
2024-02-05,South,Product D,Enterprise,Rep_5,11215.13,37,18.1,7281.02,3934.11,35.08
2024-02-05,Central,Product D,Enterprise,Rep_6,10255.06,37,24.3,6450.38,3804.68,37.1
2024-02-05,South,Product A,SMB,Rep_10,8965.78,16,6.0,4690.19,4275.59,47.69
2024-02-05,East,Product B,Startup,Rep_1,3829.56,7,20.5,2195.07,1634.49,42.68
2024-02-05,North,Product C,Government,Rep_9,10744.71,19,15.5,7201.93,3542.78,32.97
2024-02-05,Central,Product A,Government,Rep_7,4367.98,16,16.4,2455.49,1912.49,43.78
2024-02-05,East,Product D,Government,Rep_2,2883.35,8,12.0,1922.78,960.57,33.31
2024-02-05,North,Product C,Government,Rep_2,14381.21,80,12.2,7722.13,6659.08,46.3
2024-02-05,West,Product A,SMB,Rep_9,8804.76,31,17.5,5949.49,2855.27,32.43
2024-02-05,North,Product E,Enterprise,Rep_7,7102.72,15,10.6,3703.82,3398.9,47.85
2024-02-05,West,Product E,Government,Rep_8,11057.11,19,1.9,5328.22,5728.89,51.81
2024-02-05,East,Product D,SMB,Rep_3,4417.02,7,23.2,2418.01,1999.01,45.26
2024-02-05,North,Product D,Enterprise,Rep_7,9658.2,35,16.6,5144.35,4513.85,46.74
2024-02-06,South,Product C,Government,Rep_9,7054.89,12,24.9,4144.47,2910.42,41.25
2024-02-06,North,Product A,SMB,Rep_5,9242.41,26,6.3,4731.73,4510.68,48.8
2024-02-06,East,Product D,Enterprise,Rep_2,5214.8,8,21.4,3484.45,1730.35,33.18
2024-02-06,Central,Product A,Startup,Rep_2,7172.84,12,11.3,3270.69,3902.15,54.4
2024-02-06,West,Product D,Government,Rep_10,4312.9,17,19.8,2328.86,1984.04,46.0
2024-02-06,East,Product C,SMB,Rep_9,5069.06,17,8.7,3432.64,1636.42,32.28
2024-02-06,South,Product C,SMB,Rep_4,13555.6,28,4.4,8384.64,5170.96,38.15
2024-02-06,North,Product A,SMB,Rep_6,12898.35,36,19.2,7571.66,5326.69,41.3
2024-02-06,East,Product E,Startup,Rep_10,10910.54,30,5.8,6673.57,4236.97,38.83
2024-02-06,West,Product A,Startup,Rep_7,8101.54,25,4.9,3722.3,4379.24,54.05
2024-02-06,East,Product B,Startup,Rep_5,6328.27,11,19.6,4120.98,2207.29,34.88
2024-02-06,Central,Product E,SMB,Rep_7,6656.82,15,20.8,4500.56,2156.26,32.39
2024-02-06,East,Product C,Enterprise,Rep_1,13738.41,57,3.3,7485.75,6252.66,45.51
2024-02-06,West,Product B,SMB,Rep_1,6234.95,38,3.5,4228.65,2006.3,32.18
2024-02-06,East,Product B,SMB,Rep_2,2955.76,10,6.6,1474.54,1481.22,50.11
2024-02-06,East,Product A,Government,Rep_10,9146.36,40,14.4,5668.07,3478.29,38.03
2024-02-06,Central,Product D,SMB,Rep_2,3097.84,12,3.8,1815.86,1281.98,41.38
2024-02-07,South,Product E,Enterprise,Rep_2,4916.06,10,19.5,3316.34,1599.72,32.54
2024-02-07,Central,Product C,Startup,Rep_8,14831.52,36,18.8,9140.89,5690.63,38.37
2024-02-07,West,Product E,Enterprise,Rep_4,2265.95,4,0.2,1526.47,739.48,32.63
2024-02-07,East,Product D,Enterprise,Rep_2,11435.94,56,21.7,5867.41,5568.53,48.69
2024-02-07,South,Product D,Enterprise,Rep_6,6501.88,33,22.1,3104.87,3397.01,52.25
2024-02-07,East,Product C,Startup,Rep_10,12260.16,28,14.4,7656.14,4604.02,37.55
2024-02-07,West,Product E,Enterprise,Rep_10,6754.66,12,20.0,3112.91,3641.75,53.91
2024-02-07,North,Product B,Government,Rep_5,2531.12,8,17.5,1214.0,1317.12,52.04
2024-02-07,East,Product E,Startup,Rep_9,9458.86,58,14.3,4315.87,5142.99,54.37
2024-02-07,North,Product D,Enterprise,Rep_2,9575.6,16,16.5,6489.45,3086.15,32.23
2024-02-07,West,Product A,Government,Rep_5,3780.73,8,24.6,2271.09,1509.64,39.93
2024-02-07,Central,Product D,SMB,Rep_3,2596.9,7,23.6,1390.57,1206.33,46.45
2024-02-07,East,Product B,Enterprise,Rep_6,4501.11,14,10.8,2204.38,2296.73,51.03
2024-02-07,East,Product E,Enterprise,Rep_5,12670.12,47,6.9,8276.1,4394.02,34.68
2024-02-07,East,Product C,Startup,Rep_2,12748.8,52,17.9,5829.59,6919.21,54.27
2024-02-07,East,Product D,Startup,Rep_2,2699.03,11,5.0,1275.49,1423.54,52.74
2024-02-08,South,Product E,Enterprise,Rep_7,10378.53,29,0.7,6740.82,3637.71,35.05
2024-02-08,East,Product B,Enterprise,Rep_9,11204.58,29,24.4,6409.56,4795.02,42.8
2024-02-08,North,Product C,SMB,Rep_10,6346.65,38,19.8,3844.08,2502.57,39.43
2024-02-08,Central,Product E,SMB,Rep_6,11133.65,21,8.1,6326.16,4807.49,43.18
2024-02-08,South,Product E,Enterprise,Rep_4,6386.2,17,18.8,3099.11,3287.09,51.47
2024-02-08,East,Product E,Government,Rep_10,8286.7,26,17.3,4599.86,3686.84,44.49
2024-02-08,Central,Product D,Enterprise,Rep_4,3883.21,9,17.3,1852.47,2030.74,52.3
2024-02-08,East,Product A,Startup,Rep_1,10076.37,38,21.1,5429.62,4646.75,46.12
2024-02-09,North,Product A,Enterprise,Rep_5,7072.38,14,2.7,4565.76,2506.62,35.44
2024-02-09,South,Product B,Startup,Rep_9,10165.35,21,7.1,5335.11,4830.24,47.52
2024-02-09,East,Product C,SMB,Rep_10,7614.51,24,2.0,3897.52,3716.99,48.81
2024-02-09,South,Product E,Government,Rep_1,2636.7,6,16.5,1259.99,1376.71,52.21
2024-02-09,South,Product E,Startup,Rep_2,7035.58,35,22.1,3664.26,3371.32,47.92
2024-02-09,South,Product B,Startup,Rep_1,8940.47,15,3.4,5414.85,3525.62,39.43
2024-02-09,North,Product B,Enterprise,Rep_7,10456.3,22,7.5,4917.07,5539.23,52.98
2024-02-09,North,Product A,Enterprise,Rep_2,3210.54,5,0.6,1754.71,1455.83,45.35
2024-02-09,Central,Product D,Startup,Rep_6,8329.65,23,6.1,4172.5,4157.15,49.91
2024-02-09,South,Product D,Startup,Rep_2,4656.67,14,4.2,2954.42,1702.25,36.56
2024-02-09,North,Product D,Startup,Rep_10,8314.82,34,16.8,5385.63,2929.19,35.23
2024-02-09,Central,Product A,Startup,Rep_10,5955.94,10,18.2,3050.48,2905.46,48.78
2024-02-09,Central,Product A,Government,Rep_9,3813.39,6,12.3,1791.27,2022.12,53.03
2024-02-09,Central,Product D,SMB,Rep_8,5487.55,9,20.8,2939.77,2547.78,46.43
2024-02-09,North,Product C,Government,Rep_10,10887.5,20,9.3,5741.14,5146.36,47.27
2024-02-10,East,Product E,Startup,Rep_6,3469.74,13,7.9,1671.3,1798.44,51.83
2024-02-10,West,Product B,SMB,Rep_9,4717.01,12,23.2,2849.54,1867.47,39.59
2024-02-10,Central,Product E,Enterprise,Rep_3,1746.84,9,23.2,1183.43,563.41,32.25
